region_cluster,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Westlands-Parklands,Westlands-Parklands,Apartment,170000,0,0,0,0,"5+ years on Jiji  KSh 170,000 per month 3bdrm Apartment in Westlands for rent 3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 170,000/month
Mod"
Westlands-Parklands,Westlands-Parklands,Apartment,170000,0,0,0,0,"KSh 170,000 per month 3bdrm Apartment in Westlands for rent 3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 170,000/month
Modern 3-bedroom apar"
Westlands-Parklands,Westlands-Parklands,Apartment,170000,0,0,0,0,"3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 170,000/month
Modern 3-bedroom apartment in... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,170000,0,0,0,0,"3-Bedroom Apartment for Rent – Riverside, Nairobi
 KES 170,000/month
Modern 3-bedroom apartment in..."
Westlands-Parklands,Westlands,Apartment,90000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 90,000 per month 2bdrm Apartment in Westlands, Lower Kabete for rent 2-Bedroom Apartment for Rent – Westlands,
 Pr"
Westlands-Parklands,Westlands,Apartment,90000,0,0,0,0,"KSh 90,000 per month 2bdrm Apartment in Westlands, Lower Kabete for rent 2-Bedroom Apartment for Rent – Westlands,
 Property Features:
Spacious open-p"
Westlands-Parklands,Westlands,Apartment,90000,0,0,0,0,"KSh 90,000 per month 2bdrm Apartment in Westlands, Lower Kabete for rent"
Westlands-Parklands,Westlands-Parklands,Apartment,100000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 100,000 per month 2bdrm Apartment in Raphta Road Area for rent FOR RENT | WESTLANDS, NAIROBI
 Modern 2-Bedroom Apartment"
Westlands-Parklands,Westlands-Parklands,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Raphta Road Area for rent FOR RENT | WESTLANDS, NAIROBI
 Modern 2-Bedroom Apartment – All En-Suite
This styli"
Westlands-Parklands,Raphta Road Area for rent,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Raphta Road Area for rent"
Westlands-Parklands,School Lane,Townhouse,130000,0,0,0,0,"5+ years on Jiji  KSh 130,000 per month 3bdrm Apartment in Westlands for rent Spacious 3-Bedroom Apartment for Rent – Westlands
 Rent: KES 130,000 per"
Westlands-Parklands,Westlands-Parklands,Apartment,130000,0,0,0,0,"KSh 130,000 per month 3bdrm Apartment in Westlands for rent Spacious 3-Bedroom Apartment for Rent – Westlands
 Rent: KES 130,000 per month
 Location:."
Westlands-Parklands,Westlands-Parklands,Apartment,130000,0,0,0,0,"Spacious 3-Bedroom Apartment for Rent – Westlands
 Rent: KES 130,000 per month
 Location:... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,130000,0,0,0,0,"Spacious 3-Bedroom Apartment for Rent – Westlands
 Rent: KES 130,000 per month
 Location:..."
Westlands-Parklands,School Lane,Townhouse,180000,0,0,0,0,"5+ years on Jiji  KSh 180,000 per month 5bdrm House in School Lane, Westlands for rent This nicely done,well maintained and very spacious 5 bedroomTow"
Westlands-Parklands,School Lane,Townhouse,180000,0,0,0,0,"KSh 180,000 per month 5bdrm House in School Lane, Westlands for rent This nicely done,well maintained and very spacious 5 bedroomTownhouse is availabl"
Westlands-Parklands,School Lane,Apartment,180000,0,0,0,0,"KSh 180,000 per month 5bdrm House in School Lane, Westlands for rent"
Westlands-Parklands,Westlands-Parklands,Apartment,115000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 115,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let .
Features include;
-"
Westlands-Parklands,Westlands-Parklands,Apartment,115000,0,0,0,0,"KSh 115,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let .
Features include;
-Ultra spacious lounge
-Spacious "
Westlands-Parklands,Westlands-Parklands,Apartment,85000,0,0,0,0,"5+ years on Jiji  KSh 85,000 per month 2bdrm Apartment in Westlands for rent 2-Bedroom Duplex Apartment for Rent – Westlands
 Rent: KES 85,000 per mon"
Westlands-Parklands,Westlands-Parklands,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Westlands for rent 2-Bedroom Duplex Apartment for Rent – Westlands
 Rent: KES 85,000 per month
 Location:... W"
Westlands-Parklands,Westlands-Parklands,Apartment,85000,0,0,0,0,"2-Bedroom Duplex Apartment for Rent – Westlands
 Rent: KES 85,000 per month
 Location:... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,85000,0,0,0,0,"2-Bedroom Duplex Apartment for Rent – Westlands
 Rent: KES 85,000 per month
 Location:..."
Westlands-Parklands,Westlands-Parklands,Apartment,130000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 130,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom plus dsq to let at Kes 130k.
Features "
Westlands-Parklands,Westlands-Parklands,Apartment,130000,0,0,0,0,"KSh 130,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom plus dsq to let at Kes 130k.
Features include:
-All en-suite 
-Spaciou"
Westlands-Parklands,Westlands-Parklands,Apartment,220000,0,0,0,0,"5+ years on Jiji  KSh 220,000 per month 3bdrm Apartment in Westlands for rent Spacious 3-Bedroom Apartment for Rent – Riverside, Nairobi
 Rent: KES 22"
Westlands-Parklands,Westlands-Parklands,Apartment,220000,0,0,0,0,"KSh 220,000 per month 3bdrm Apartment in Westlands for rent Spacious 3-Bedroom Apartment for Rent – Riverside, Nairobi
 Rent: KES 220,000 per month
Ex"
Westlands-Parklands,Westlands-Parklands,Apartment,220000,0,0,0,0,"Spacious 3-Bedroom Apartment for Rent – Riverside, Nairobi
 Rent: KES 220,000 per month
Experience... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,220000,0,0,0,0,"Spacious 3-Bedroom Apartment for Rent – Riverside, Nairobi
 Rent: KES 220,000 per month
Experience..."
Westlands-Parklands,Westlands,Apartment,110000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 110,000 per month 2bdrm Apartment in Westlands, Raphta Road Area for rent 2 Bedroom Apartment for Rent in – Westla"
Westlands-Parklands,Westlands,Apartment,110000,0,0,0,0,"KSh 110,000 per month 2bdrm Apartment in Westlands, Raphta Road Area for rent 2 Bedroom Apartment for Rent in – Westlands
This elegant 2-bedroom apart"
Westlands-Parklands,Westlands,Apartment,110000,0,0,0,0,"KSh 110,000 per month 2bdrm Apartment in Westlands, Raphta Road Area for rent"
Westlands-Parklands,General Mathenge,Apartment,180000,0,0,0,0,"5+ years on Jiji  KSh 180,000 per month 3bdrm Apartment in General Mathenge, Westlands for rent Newly built and ready to move in 3 bedroom apartment i"
Westlands-Parklands,General Mathenge,Apartment,180000,0,0,0,0,"KSh 180,000 per month 3bdrm Apartment in General Mathenge, Westlands for rent Newly built and ready to move in 3 bedroom apartment is available for re"
Westlands-Parklands,General Mathenge,Apartment,180000,0,0,0,0,"KSh 180,000 per month 3bdrm Apartment in General Mathenge, Westlands for rent"
Westlands-Parklands,Westlands-Parklands,Apartment,140000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 140,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment plus detached dsq to let at "
Westlands-Parklands,Westlands-Parklands,Apartment,140000,0,0,0,0,"KSh 140,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service..."
Westlands-Parklands,Westlands-Parklands,Apartment,140,0,0,0,0,Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service... Westlands
Westlands-Parklands,Westlands-Parklands,Apartment,140,0,0,0,0,Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service...
Westlands-Parklands,Westlands-Parklands,Apartment,180000,0,0,0,0,"5+ years on Jiji  KSh 180,000 per month 3bdrm Apartment in Westlands for rent 3-Bedroom All Ensuite Apartment for Rent – Westlands
 Rent: KES 180,000 "
Westlands-Parklands,Westlands-Parklands,Apartment,180000,0,0,0,0,"KSh 180,000 per month 3bdrm Apartment in Westlands for rent 3-Bedroom All Ensuite Apartment for Rent – Westlands
 Rent: KES 180,000 per month
 Locatio"
Westlands-Parklands,Westlands-Parklands,Apartment,180000,0,0,0,0,"3-Bedroom All Ensuite Apartment for Rent – Westlands
 Rent: KES 180,000 per month
 Location:... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,180000,0,0,0,0,"3-Bedroom All Ensuite Apartment for Rent – Westlands
 Rent: KES 180,000 per month
 Location:..."
Westlands-Parklands,Westlands-Parklands,Apartment,100000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 100,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let at Kes 100k inclusive"
Westlands-Parklands,Westlands-Parklands,Apartment,100000,0,0,0,0,"KSh 100,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let at Kes 100k inclusive of service charge.
Features... "
Westlands-Parklands,Westlands-Parklands,Apartment,100,0,0,0,0,"Westlands 3 bedroom apartment to let at Kes 100k inclusive of service charge.
Features... Westlands"
Westlands-Parklands,Westlands-Parklands,Apartment,100,0,0,0,0,"Westlands 3 bedroom apartment to let at Kes 100k inclusive of service charge.
Features..."
Westlands-Parklands,Lavington,Apartment,100000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 100,000 per month 2bdrm Apartment in Lavington, Raphta Road Area for rent FOR RENT | WESTLANDS, NAIROBI
 2-Bedroom Apart"
Westlands-Parklands,Lavington,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Lavington, Raphta Road Area for rent FOR RENT | WESTLANDS, NAIROBI
 2-Bedroom Apartment – All En-Suite
 Rent:"
Westlands-Parklands,Lavington,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Lavington, Raphta Road Area for rent"
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Mansionette,85000,0,0,1,0,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Kasarani 9 results for  Houses & Apartments 
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Mansionette,85000,0,0,1,0,Jiji Property in Kasarani 9 results for  Houses & Apartments For Rent   in Kasarani Categories Property New Builds  | 0 Houses & Apartments For Rent  
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Mansionette,85000,0,0,1,0,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 9 Houses & Apartments For Sale  | 26 Short Let  | 32 Show all 9 Location Kasarani 
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Bedsitter,85000,0,0,1,0,Houses & Apartments For Rent in Kasarani Apartment Bungalow Studio Apartment Villa Bedsitter Chalet Condo Kasarani  Sort by:   Recommended  5   5+ yea
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Bedsitter,85000,0,0,1,0,"5   5+ years on Jiji  DIAMOND KSh 85,000 per month 5bdrm Villa in St. Francis, Kasarani for rent  5 Bedroom Villa for Rent – Kasarani, Nairobi 
Experi"
Kasarani-Roysambu,Kasarani-Roysambu,Bedsitter,5500,0,0,0,0,"5+ years on Jiji  KSh 5,500 per month 1bdrm Apartment in Kasarani for rent Vacant bedsitters ranging from 5500 to 6500 depending with your choice. We "
Kasarani-Roysambu,Kasarani-Roysambu,Bedsitter,5500,0,0,0,0,"KSh 5,500 per month 1bdrm Apartment in Kasarani for rent Vacant bedsitters ranging from 5500 to 6500 depending with your choice. We have provided our "
Kasarani-Roysambu,Kasarani-Roysambu,Studio Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished Studio Apartment in Seasons Estate for rent Quiet studio apartment in Kasarani. Ideal for people who value tranquility."
Kasarani-Roysambu,Seasons Estate for rent,Studio Apartment,45000,0,0,0,0,"KSh 45,000 per month Furnished Studio Apartment in Seasons Estate for rent"
Kasarani-Roysambu,Kasarani for rent Newly built one bedroom in Mirema drive,Apartment,25000,0,0,1,0,"5+ years on Jiji   Popular  DIAMOND KSh 25,000 per month 1bdrm Block of Flats in Kasarani for rent Newly built one bedroom in Mirema drive, high class"
Kasarani-Roysambu,Kasarani for rent Welcome to our first and special listing,Apartment,35000,0,0,0,0,"5+ years on Jiji  KSh 35,000 per month Furnished 1bdrm Apartment in Kasarani for rent Welcome to our first and special listing, perched on the 11th fl"
Kasarani-Roysambu,Kasarani for rent Welcome to our first and special listing,Apartment,35000,0,0,0,0,"KSh 35,000 per month Furnished 1bdrm Apartment in Kasarani for rent Welcome to our first and special listing, perched on the 11th floor — where peace "
Kasarani-Roysambu,Kasarani for rent,Apartment,35000,0,0,0,0,"KSh 35,000 per month Furnished 1bdrm Apartment in Kasarani for rent"
Kasarani-Roysambu,Kasarani for rent Newly built block of flats consisting of bedsitters with wardrobes,Bedsitter,10000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 10,000 per month 1bdrm Block of Flats in Kasarani for rent Newly built block of flats consisting of bedsitters wit"
Kasarani-Roysambu,Kasarani for rent Newly built block of flats consisting of bedsitters with wardrobes,Bedsitter,10000,0,0,0,0,"KSh 10,000 per month 1bdrm Block of Flats in Kasarani for rent Newly built block of flats consisting of bedsitters with wardrobes, balconies, kitchen "
Kasarani-Roysambu,Kasarani,Apartment,13000,0,0,0,0,"5+ years on Jiji  KSh 13,000 per month 1bdrm Apartment in Kasarani, Hunters Estate for rent Newly Built One Bedroom apartment to let 
Location Hunters"
Kasarani-Roysambu,Kasarani,Apartment,13000,0,0,0,0,"KSh 13,000 per month 1bdrm Apartment in Kasarani, Hunters Estate for rent Newly Built One Bedroom apartment to let 
Location Hunters, Kasarani Hunters"
Kasarani-Roysambu,Kasarani,Apartment,13000,0,0,0,0,"KSh 13,000 per month 1bdrm Apartment in Kasarani, Hunters Estate for rent"
Kasarani-Roysambu,Claycity,Apartment,30000,0,0,0,0,"KSh 30,000 per month Furnished 2bdrm Apartment in Claycity, Kasarani for rent Enjoy a luxurious stay at our centrally place at Kasarani ( clay city ) "
Kasarani-Roysambu,Claycity,Apartment,30000,0,0,0,0,"KSh 30,000 per month Furnished 2bdrm Apartment in Claycity, Kasarani for rent"
Embakasi-Donholm,Honey Suckle Estate,Mansionette,45000,0,0,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Embakasi 18 results for  Houses & Apartments
Embakasi-Donholm,Honey Suckle Estate,Mansionette,45000,0,0,1,1,Jiji Property in Embakasi 18 results for  Houses & Apartments For Rent   in Embakasi Categories Property New Builds  | 2 Houses & Apartments For Rent 
Embakasi-Donholm,Honey Suckle Estate,Mansionette,45000,0,0,1,1,Categories Property New Builds  | 2 Houses & Apartments For Rent  | 18 Houses & Apartments For Sale  | 42 Short Let  | 93 Show all 9 Location Embakasi
Embakasi-Donholm,Honey Suckle Estate,Bedsitter,45000,0,0,1,1,Houses & Apartments For Rent in Embakasi Apartment Studio Apartment Maisonette Bedsitter Bungalow Duplex Chalet Embakasi  Sort by:   Recommended  5   
Embakasi-Donholm,Honey Suckle Estate,Bedsitter,45000,0,0,1,1,"5   5+ years on Jiji  DIAMOND KSh 45,000 per month 4bdrm Maisonette in Honey Suckle Estate, Embakasi for rent Honey suckle estate embakasi a 4 bedroom"
Embakasi-Donholm,Tsavo,Bedsitter,35000,0,0,0,0,"KSh 35,000 per month Furnished 1bdrm Bedsitter in Fedha for rent Maiden homes – furnished Airbnb Studio Apartments in Tsavo, Fedha Nairobi.
• Daily, w"
Embakasi-Donholm,Fedha for rent,Bedsitter,35000,0,0,0,0,"KSh 35,000 per month Furnished 1bdrm Bedsitter in Fedha for rent"
Embakasi-Donholm,Fedha for rent A stylish,Apartment,55000,0,0,0,0,"3+ years on Jiji  KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent A stylish,classy,modern with a cozy touch. Located at Fedha, Embaka"
Embakasi-Donholm,Fedha for rent A stylish,Apartment,55000,0,0,0,0,"KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent A stylish,classy,modern with a cozy touch. Located at Fedha, Embakasi off Airport Nor"
Embakasi-Donholm,Fedha for rent,Apartment,55000,0,0,0,0,"KSh 55,000 per month Furnished 1bdrm Apartment in Fedha for rent"
